일자,매수매도,가격
202009011500,1,43050
202009011505,0,0
202009011510,2,43250
202009011515,1,43150
202009011520,2,43250
202009011530,1,43150
202009020905,0,0
202009020910,0,0
202009020915,0,0
202009020920,0,0
202009020925,0,0
202009020930,0,0
202009020935,0,0
202009020940,0,0
202009020945,0,0
202009020950,0,0
202009020955,0,0
202009021000,0,0
202009021005,0,0
202009021010,0,0
202009021015,0,0
202009021020,0,0
202009021025,0,0
202009021030,0,0
202009021035,0,0
202009021040,0,0
202009021045,2,42600
202009021050,0,0
202009021055,0,0
202009021100,0,0
202009021105,1,42250
202009021110,0,0
202009021115,0,0
202009021120,0,0
202009021125,0,0
202009021130,0,0
202009021135,0,0
202009021140,2,42400
202009021145,0,0
202009021150,0,0
202009021155,0,0
202009021200,0,0
202009021205,0,0
202009021210,0,0
202009021215,0,0
202009021220,0,0
202009021225,0,0
202009021230,0,0
202009021235,0,0
202009021240,0,0
202009021245,0,0
202009021250,1,42250
202009021255,0,0
202009021300,0,0
202009021305,0,0
202009021310,0,0
202009021315,0,0
202009021320,0,0
202009021325,0,0
202009021330,0,0
202009021335,2,42250
202009021340,0,0
202009021345,0,0
202009021350,1,42050
202009021355,0,0
202009021400,0,0
202009021405,0,0
202009021410,0,0
202009021415,0,0
202009021420,0,0
202009021425,0,0
202009021430,0,0
202009021435,0,0
202009021440,2,42100
202009021445,0,0
202009021450,0,0
202009021455,0,0
202009021500,0,0
202009021505,0,0
202009021510,0,0
202009021515,0,0
202009021520,0,0
202009021530,0,0
202009030905,0,0
202009030910,0,0
202009030915,0,0
202009030920,0,0
202009030925,0,0
202009030930,0,0
202009030935,0,0
202009030940,0,0
202009030945,0,0
202009030950,0,0
202009030955,0,0
202009031000,0,0
202009031005,0,0
202009031010,1,42450
202009031015,0,0
202009031020,0,0
202009031025,0,0
202009031030,0,0
202009031035,0,0
202009031040,0,0
202009031045,0,0
202009031050,0,0
202009031055,0,0
202009031100,2,42550
202009031105,0,0
202009031110,0,0
202009031115,1,42400
202009031120,0,0
202009031125,0,0
202009031130,0,0
202009031135,0,0
202009031140,0,0
202009031145,0,0
202009031150,0,0
202009031155,0,0
202009031200,0,0
202009031205,0,0
202009031210,0,0
202009031215,0,0
202009031220,0,0
202009031225,0,0
202009031230,0,0
202009031235,0,0
202009031240,0,0
202009031245,0,0
202009031250,2,42450
202009031255,0,0
202009031300,0,0
202009031305,0,0
202009031310,0,0
202009031315,0,0
202009031320,0,0
202009031325,0,0
202009031330,0,0
202009031335,1,42350
202009031340,0,0
202009031345,0,0
202009031350,2,42500
202009031355,0,0
202009031400,0,0
202009031405,1,42450
202009031410,0,0
202009031415,0,0
202009031420,0,0
202009031425,0,0
202009031430,0,0
202009031435,0,0
202009031440,0,0
202009031445,0,0
202009031450,0,0
202009031455,0,0
202009031500,0,0
202009031505,0,0
202009031510,0,0
202009031515,2,42550
202009031520,0,0
202009031530,0,0
202009030905,0,0
202009030910,0,0
202009030915,0,0
202009030920,1,42350
202009030925,0,0
202009030930,0,0
202009030935,0,0
202009030940,2,42750
202009030945,0,0
202009030950,0,0
202009030955,0,0
202009031000,0,0
202009031005,1,42450
202009031010,0,0
202009031015,0,0
202009031020,0,0
202009031025,0,0
202009031030,0,0
202009031035,0,0
202009031040,0,0
202009031045,0,0
202009031050,0,0
202009031055,2,42500
202009031100,0,0
202009031105,0,0
202009031110,0,0
202009031115,0,0
202009031120,0,0
202009031125,0,0
202009031130,0,0
202009031135,0,0
202009031140,1,42400
202009031145,0,0
202009031150,0,0
202009031155,0,0
202009031200,0,0
202009031205,0,0
202009031210,0,0
202009031215,0,0
202009031220,0,0
202009031225,0,0
202009031230,0,0
202009031235,0,0
202009031240,0,0
202009031245,2,42400
202009031250,0,0
202009031255,0,0
202009031300,0,0
202009031305,0,0
202009031310,0,0
202009031315,0,0
202009031320,0,0
202009031325,0,0
202009031330,0,0
202009031335,1,42350
202009031340,0,0
202009031345,2,42500
202009031350,0,0
202009031355,0,0
202009031400,0,0
202009031405,0,0
202009031410,1,42450
202009031415,0,0
202009031420,0,0
202009031425,0,0
202009031430,0,0
202009031435,0,0
202009031440,0,0
202009031445,0,0
202009031450,0,0
202009031455,0,0
202009031500,0,0
202009031505,0,0
202009031510,0,0
202009031515,2,42550
202009031520,0,0
202009031530,0,0
202009040905,1,41950
202009040910,0,0
202009040915,0,0
202009040920,0,0
202009040925,0,0
202009040930,0,0
202009040935,0,0
202009040940,0,0
202009040945,0,0
202009040950,0,0
202009040955,0,0
202009041000,0,0
202009041005,0,0
202009041010,0,0
202009041015,2,42300
202009041020,0,0
202009041025,0,0
202009041030,1,42000
202009041035,0,0
202009041040,0,0
202009041045,2,42150
202009041050,0,0
202009041055,0,0
202009041100,0,0
202009041105,0,0
202009041110,0,0
202009041115,1,42000
202009041120,0,0
202009041125,0,0
202009041130,0,0
202009041135,0,0
202009041140,0,0
202009041145,0,0
202009041150,0,0
202009041155,0,0
202009041200,0,0
202009041205,0,0
202009041210,0,0
202009041215,0,0
202009041220,0,0
202009041225,2,41900
202009041230,0,0
202009041235,0,0
202009041240,0,0
202009041245,0,0
202009041250,0,0
202009041255,0,0
202009041300,0,0
202009041305,0,0
202009041310,0,0
202009041315,0,0
202009041320,0,0
202009041325,0,0
202009041330,0,0
202009041335,0,0
202009041340,0,0
202009041345,0,0
202009041350,0,0
202009041355,0,0
202009041400,0,0
202009041405,0,0
202009041410,1,42150
202009041415,0,0
202009041420,0,0
202009041425,0,0
202009041430,0,0
202009041435,0,0
202009041440,0,0
202009041445,0,0
202009041450,0,0
202009041455,0,0
202009041500,0,0
202009041505,0,0
202009041510,0,0
202009041515,0,0
202009041520,0,0
202009041530,0,0
202009070905,0,0
202009070910,0,0
202009070915,0,0
202009070920,0,0
202009070925,0,0
202009070930,0,0
202009070935,0,0
202009070940,2,42250
202009070945,0,0
202009070950,0,0
202009070955,0,0
202009071000,0,0
202009071005,0,0
202009071010,0,0
202009071015,0,0
202009071020,0,0
202009071025,0,0
202009071030,0,0
202009071035,0,0
202009071040,0,0
202009071045,0,0
202009071050,0,0
202009071055,0,0
202009071100,1,42200
202009071105,0,0
202009071110,0,0
202009071115,0,0
202009071120,0,0
202009071125,0,0
202009071130,0,0
202009071135,0,0
202009071140,0,0
202009071145,0,0
202009071150,0,0
202009071155,0,0
202009071200,0,0
202009071205,0,0
202009071210,2,42150
202009071215,1,42050
202009071220,0,0
202009071225,2,42150
202009071230,1,42000
202009071235,0,0
202009071240,0,0
202009071245,0,0
202009071250,2,42100
202009071255,1,42000
202009071300,2,42100
202009071305,0,0
202009071310,0,0
202009071315,0,0
202009071320,0,0
202009071325,0,0
202009071330,0,0
202009071335,0,0
202009071340,0,0
202009071345,0,0
202009071350,0,0
202009071355,0,0
202009071400,0,0
202009071405,0,0
202009071410,0,0
202009071415,0,0
202009071420,0,0
202009071425,0,0
202009071430,0,0
202009071435,0,0
202009071440,1,42300
202009071445,0,0
202009071450,0,0
202009071455,0,0
202009071500,0,0
202009071505,0,0
202009071510,0,0
202009071515,0,0
202009071520,0,0
202009071530,0,0
202009080905,2,42700
202009080910,0,0
202009080915,0,0
202009080920,0,0
202009080925,0,0
202009080930,1,42300
202009080935,0,0
202009080940,0,0
202009080945,0,0
202009080950,0,0
202009080955,0,0
202009081000,0,0
202009081005,0,0
202009081010,0,0
202009081015,0,0
202009081020,0,0
202009081025,2,42500
202009081030,0,0
202009081035,0,0
202009081040,0,0
202009081045,0,0
202009081050,0,0
202009081055,0,0
202009081100,0,0
202009081105,0,0
202009081110,0,0
202009081115,0,0
202009081120,1,42400
202009081125,0,0
202009081130,0,0
202009081135,0,0
202009081140,0,0
202009081145,0,0
202009081150,0,0
202009081155,0,0
202009081200,0,0
202009081205,0,0
202009081210,0,0
202009081215,0,0
202009081220,0,0
202009081225,0,0
202009081230,0,0
202009081235,0,0
202009081240,2,42500
202009081245,0,0
202009081250,0,0
202009081255,0,0
202009081300,0,0
202009081305,0,0
202009081310,0,0
202009081315,1,42400
202009081320,0,0
202009081325,0,0
202009081330,0,0
202009081335,0,0
202009081340,0,0
202009081345,0,0
202009081350,0,0
202009081355,0,0
202009081400,0,0
202009081405,0,0
202009081410,0,0
202009081415,0,0
202009081420,0,0
202009081425,0,0
202009081430,0,0
202009081435,0,0
202009081440,0,0
202009081445,0,0
202009081450,0,0
202009081455,0,0
202009081500,0,0
202009081505,2,42350
202009081510,0,0
202009081515,0,0
202009081520,0,0
202009081530,0,0
202009090905,0,0
202009090910,0,0
202009090915,0,0
202009090920,1,42250
202009090925,0,0
202009090930,0,0
202009090935,0,0
202009090940,0,0
202009090945,0,0
202009090950,0,0
202009090955,0,0
202009091000,0,0
202009091005,0,0
202009091010,0,0
202009091015,2,42250
202009091020,0,0
202009091025,0,0
202009091030,0,0
202009091035,0,0
202009091040,0,0
202009091045,0,0
202009091050,0,0
202009091055,0,0
202009091100,0,0
202009091105,0,0
202009091110,0,0
202009091115,1,42150
202009091120,0,0
202009091125,0,0
202009091130,0,0
202009091135,0,0
202009091140,0,0
202009091145,0,0
202009091150,0,0
202009091155,0,0
202009091200,0,0
202009091205,0,0
202009091210,0,0
202009091215,0,0
202009091220,0,0
202009091225,0,0
202009091230,2,42100
202009091235,0,0
202009091240,0,0
202009091245,0,0
202009091250,0,0
202009091255,0,0
202009091300,0,0
202009091305,0,0
202009091310,0,0
202009091315,0,0
202009091320,0,0
202009091325,0,0
202009091330,0,0
202009091335,0,0
202009091340,0,0
202009091345,0,0
202009091350,0,0
202009091355,0,0
202009091400,0,0
202009091405,0,0
202009091410,0,0
202009091415,0,0
202009091420,0,0
202009091425,0,0
202009091430,0,0
202009091435,0,0
202009091440,0,0
202009091445,0,0
202009091450,0,0
202009091455,0,0
202009091500,0,0
202009091505,0,0
202009091510,0,0
202009091515,1,42100
202009091520,2,42150
202009091530,0,0
202009100905,0,0
202009100910,0,0
202009100915,0,0
202009100920,0,0
202009100925,0,0
202009100930,0,0
202009100935,1,42150
202009100940,0,0
202009100945,0,0
202009100950,0,0
202009100955,0,0
202009101000,0,0
202009101005,0,0
202009101010,0,0
202009101015,0,0
202009101020,0,0
202009101025,0,0
202009101030,0,0
202009101035,0,0
202009101040,0,0
202009101045,2,42150
202009101050,0,0
202009101055,0,0
202009101100,0,0
202009101105,0,0
202009101110,0,0
202009101115,1,42100
202009101120,0,0
202009101125,2,42150
202009101130,0,0
202009101135,0,0
202009101140,0,0
202009101145,0,0
202009101150,0,0
202009101155,0,0
202009101200,0,0
202009101205,1,42100
202009101210,0,0
202009101215,0,0
202009101220,0,0
202009101225,0,0
202009101230,0,0
202009101235,0,0
202009101240,0,0
202009101245,0,0
202009101250,0,0
202009101255,0,0
202009101300,2,42250
202009101305,1,42150
202009101310,0,0
202009101315,0,0
202009101320,0,0
202009101325,0,0
202009101330,0,0
202009101335,0,0
202009101340,0,0
202009101345,0,0
202009101350,0,0
202009101355,0,0
202009101400,2,42200
202009101405,0,0
202009101410,0,0
202009101415,1,42100
202009101420,2,42150
202009101425,0,0
202009101430,0,0
202009101435,1,42100
202009101440,0,0
202009101445,2,42200
202009101450,0,0
202009101455,0,0
202009101500,0,0
202009101505,0,0
202009101510,0,0
202009101515,0,0
202009101520,0,0
202009101530,0,0
202009110905,1,41950
202009110910,0,0
202009110915,0,0
202009110920,2,42550
202009110925,0,0
202009110930,0,0
202009110935,0,0
202009110940,0,0
202009110945,0,0
202009110950,1,42050
202009110955,0,0
202009111000,0,0
202009111005,0,0
202009111010,0,0
202009111015,0,0
202009111020,0,0
202009111025,0,0
202009111030,0,0
202009111035,0,0
202009111040,0,0
202009111045,0,0
202009111050,0,0
202009111055,0,0
202009111100,0,0
202009111105,0,0
202009111110,0,0
202009111115,2,42050
202009111120,0,0
202009111125,0,0
202009111130,0,0
202009111135,0,0
202009111140,0,0
202009111145,0,0
202009111150,0,0
202009111155,0,0
202009111200,0,0
202009111205,0,0
202009111210,0,0
202009111215,0,0
202009111220,0,0
202009111225,0,0
202009111230,0,0
202009111235,0,0
202009111240,0,0
202009111245,0,0
202009111250,0,0
202009111255,0,0
202009111300,0,0
202009111305,0,0
202009111310,0,0
202009111315,0,0
202009111320,0,0
202009111325,1,42150
202009111330,2,42250
202009111335,0,0
202009111340,1,42150
202009111345,0,0
202009111350,0,0
202009111355,0,0
202009111400,0,0
202009111405,0,0
202009111410,0,0
202009111415,0,0
202009111420,0,0
202009111425,0,0
202009111430,2,42250
202009111435,0,0
202009111440,1,42200
202009111445,2,42300
202009111450,0,0
202009111455,0,0
202009111500,0,0
202009111505,0,0
202009111510,0,0
202009111515,0,0
202009111520,0,0
202009111530,0,0
202009140905,0,0
202009140910,0,0
202009140915,0,0
202009140920,0,0
202009140925,0,0
202009140930,0,0
202009140935,0,0
202009140940,0,0
202009140945,0,0
202009140950,0,0
202009140955,0,0
202009141000,0,0
202009141005,0,0
202009141010,0,0
202009141015,0,0
202009141020,0,0
202009141025,0,0
202009141030,1,44000
202009141035,0,0
202009141040,0,0
202009141045,0,0
202009141050,0,0
202009141055,0,0
202009141100,0,0
202009141105,0,0
202009141110,0,0
202009141115,0,0
202009141120,0,0
202009141125,0,0
202009141130,0,0
202009141135,0,0
202009141140,0,0
202009141145,0,0
202009141150,0,0
202009141155,0,0
202009141200,0,0
202009141205,0,0
202009141210,0,0
202009141215,0,0
202009141220,0,0
202009141225,0,0
202009141230,0,0
202009141235,0,0
202009141240,0,0
202009141245,0,0
202009141250,0,0
202009141255,0,0
202009141300,0,0
202009141305,0,0
202009141310,0,0
202009141315,0,0
202009141320,0,0
202009141325,0,0
202009141330,0,0
202009141335,0,0
202009141340,0,0
202009141345,0,0
202009141350,0,0
202009141355,2,44250
202009141400,0,0
202009141405,0,0
202009141410,0,0
202009141415,0,0
202009141420,0,0
202009141425,0,0
202009141430,1,44200
202009141435,0,0
202009141440,0,0
202009141445,2,44350
202009141450,0,0
202009141455,1,44300
202009141500,0,0
202009141505,0,0
202009141510,0,0
202009141515,0,0
202009141520,0,0
202009141530,2,44400
202009150905,0,0
202009150910,0,0
202009150915,0,0
202009150920,0,0
202009150925,0,0
202009150930,0,0
202009150935,0,0
202009150940,0,0
202009150945,0,0
202009150950,0,0
202009150955,0,0
202009151000,0,0
202009151005,0,0
202009151010,1,44500
202009151015,0,0
202009151020,0,0
202009151025,0,0
202009151030,0,0
202009151035,0,0
202009151040,0,0
202009151045,0,0
202009151050,0,0
202009151055,0,0
202009151100,0,0
202009151105,0,0
202009151110,2,44950
202009151115,0,0
202009151120,0,0
202009151125,0,0
202009151130,0,0
202009151135,0,0
202009151140,0,0
202009151145,0,0
202009151150,1,44900
202009151155,0,0
202009151200,0,0
202009151205,2,45050
202009151210,1,44950
202009151215,0,0
202009151220,0,0
202009151225,0,0
202009151230,0,0
202009151235,0,0
202009151240,0,0
202009151245,0,0
202009151250,0,0
202009151255,0,0
202009151300,0,0
202009151305,0,0
202009151310,0,0
202009151315,0,0
202009151320,0,0
202009151325,0,0
202009151330,0,0
202009151335,0,0
202009151340,0,0
202009151345,0,0
202009151350,0,0
202009151355,0,0
202009151400,0,0
202009151405,2,44900
202009151410,0,0
202009151415,0,0
202009151420,0,0
202009151425,0,0
202009151430,0,0
202009151435,0,0
202009151440,0,0
202009151445,0,0
202009151450,0,0
202009151455,0,0
202009151500,0,0
202009151505,0,0
202009151510,0,0
202009151515,0,0
202009151520,0,0
202009151530,1,44650
202009160905,0,0
202009160910,0,0
202009160915,0,0
202009160920,0,0
202009160925,0,0
202009160930,0,0
202009160935,2,44950
202009160940,0,0
202009160945,0,0
202009160950,0,0
202009160955,0,0
202009161000,0,0
202009161005,0,0
202009161010,0,0
202009161015,0,0
202009161020,0,0
202009161025,0,0
202009161030,0,0
202009161035,0,0
202009161040,0,0
202009161045,0,0
202009161050,0,0
202009161055,0,0
202009161100,0,0
202009161105,0,0
202009161110,0,0
202009161115,0,0
202009161120,0,0
202009161125,0,0
202009161130,0,0
202009161135,0,0
202009161140,0,0
202009161145,0,0
202009161150,0,0
202009161155,0,0
202009161200,0,0
202009161205,0,0
202009161210,0,0
202009161215,1,46850
202009161220,0,0
202009161225,0,0
202009161230,0,0
202009161235,0,0
202009161240,0,0
202009161245,0,0
202009161250,0,0
202009161255,0,0
202009161300,0,0
202009161305,0,0
202009161310,0,0
202009161315,0,0
202009161320,0,0
202009161325,0,0
202009161330,0,0
202009161335,0,0
202009161340,0,0
202009161345,0,0
202009161350,0,0
202009161355,0,0
202009161400,0,0
202009161405,0,0
202009161410,0,0
202009161415,0,0
202009161420,0,0
202009161425,0,0
202009161430,0,0
202009161435,0,0
202009161440,0,0
202009161445,0,0
202009161450,0,0
202009161455,0,0
202009161500,2,46950
202009161505,0,0
202009161510,0,0
202009161515,1,46800
202009161520,0,0
202009161530,0,0
202009170905,2,47700
202009170910,0,0
202009170915,0,0
202009170920,0,0
202009170925,0,0
202009170930,0,0
202009170935,0,0
202009170940,0,0
202009170945,0,0
202009170950,0,0
202009170955,0,0
202009171000,0,0
202009171005,0,0
202009171010,0,0
202009171015,0,0
202009171020,0,0
202009171025,0,0
202009171030,1,49250
202009171035,0,0
202009171040,0,0
202009171045,0,0
202009171050,0,0
202009171055,0,0
202009171100,0,0
202009171105,0,0
202009171110,0,0
202009171115,0,0
202009171120,0,0
202009171125,0,0
202009171130,0,0
202009171135,0,0
202009171140,0,0
202009171145,0,0
202009171150,0,0
202009171155,0,0
202009171200,0,0
202009171205,0,0
202009171210,0,0
202009171215,0,0
202009171220,0,0
202009171225,0,0
202009171230,0,0
202009171235,0,0
202009171240,0,0
202009171245,0,0
202009171250,0,0
202009171255,2,48450
202009171300,0,0
202009171305,0,0
202009171310,1,48250
202009171315,0,0
202009171320,2,48400
202009171325,0,0
202009171330,0,0
202009171335,0,0
202009171340,0,0
202009171345,0,0
202009171350,0,0
202009171355,0,0
202009171400,0,0
202009171405,0,0
202009171410,0,0
202009171415,0,0
202009171420,0,0
202009171425,0,0
202009171430,0,0
202009171435,0,0
202009171440,0,0
202009171445,0,0
202009171450,0,0
202009171455,0,0
202009171500,0,0
202009171505,0,0
202009171510,1,48750
202009171515,0,0
202009171520,0,0
202009171530,0,0
202009180905,0,0
202009180910,0,0
202009180915,0,0
202009180920,0,0
202009180925,0,0
202009180930,0,0
202009180935,0,0
202009180940,0,0
202009180945,0,0
202009180950,0,0
202009180955,0,0
202009181000,2,48200
202009181005,0,0
202009181010,0,0
202009181015,0,0
202009181020,0,0
202009181025,0,0
202009181030,0,0
202009181035,0,0
202009181040,0,0
202009181045,0,0
202009181050,0,0
202009181055,0,0
202009181100,0,0
202009181105,0,0
202009181110,0,0
202009181115,0,0
202009181120,0,0
202009181125,0,0
202009181130,0,0
202009181135,0,0
202009181140,0,0
202009181145,0,0
202009181150,0,0
202009181155,0,0
202009181200,1,47900
202009181205,0,0
202009181210,0,0
202009181215,0,0
202009181220,0,0
202009181225,0,0
202009181230,0,0
202009181235,0,0
202009181240,0,0
202009181245,0,0
202009181250,0,0
202009181255,0,0
202009181300,0,0
202009181305,0,0
202009181310,0,0
202009181315,0,0
